"FECH","ADUANA","PAIS4","CODPAI4","CODSAL3","ODSAL3","DEPTOPROCED","VIA4","BANDERA4","REGIMEN4","MODAD4","FORPA4","CERORI3","SISESP4","POSARA","DPTOR4","UNIDAD4","CODUNI4","CANTIDA4","PBK4","PNK4","FOBDOL4","FOBPES4","AGRENA4","FLETES4","SEGURO4","OTROSG4"
504,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,6306490000,"11",11,"U",9,25.01,25,127.2,300602.86,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,7007190000,"11",82,"M2",3.52,88.05,88,406,959471.38,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"043",1,"198",1,8,2,9403600000,"11",11,"U",97,2344.38,2343,19219.7,45420571.64,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,2009900000,"05",61,"L",500,977.68,700,52.2,122659.56,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,2201900000,"05",61,"L",12000,9776.76,7000,525,1233645,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,2203000000,"05",61,"L",3500,907.84,650,80,187984,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,3924900000,"05",11,"U",100,34.92,25,10,23498,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,4409202000,"05",67,"M3",45,209.5,150,250,587450,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,4420100000,"05",11,"U",11,6.98,5,72.2,169655.56,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,4820100000,"05",11,"U",2100,279.34,200,140,328972,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,6214300000,"05",11,"U",13,6.98,5,50,117490,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,6815990000,"05",33,"KG",200,279.34,200,240,563952,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,7009920000,"05",11,"U",10,104.75,75,18,42296.4,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,7205100000,"05",33,"KG",250,349.17,250,150,352470,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,8418210090,"05",11,"U",1,97.77,70,320,751936,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,8450120000,"05",11,"U",1,83.8,60,310,728438,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,8471490000,"05",11,"U",1,1.01,0.94,720,1691856,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,8516100000,"05",11,"U",1,34.92,25,80,187984,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,8516500000,"05",11,"U",1,21.39,19.8,110,258478,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,8521900010,"05",11,"U",1,6.98,5,55,129239,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,8528129000,"05",11,"U",2,1.68,1.55,380,892924,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,8712000000,"05",11,"U",1,41.9,30,80,187984,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,9401610000,"05",11,"U",4,419,300,360,845928,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,9401800000,"05",11,"U",1,20.95,15,7.3,17153.54,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,9403500000,"05",11,"U",7,628.5,450,560,1315888,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,9403600000,"05",11,"U",16,977.68,700,1060,2490788,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,9505100000,"05",11,"U",1,34.92,25,45,105741,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"047",1,"198",1,8,2,9603909000,"05",11,"U",600,139.67,100,237,556902.6,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"169",1,"198",1,8,2,4415100000,"11",11,"U",119,4440,4440,6635,15754608.45,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"169",1,"002",2,8,2,4819309000,"11",11,"U",2400,4.94,4.4,20,47489.4,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"169",1,"002",2,8,2,9602009000,"11",11,"U",84,5.06,4.5,30,71234.1,0,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"434",1,"198",1,8,1,3917400000,"11",33,"KG",4769,5230.27,4769,9819.82,23316868,8130.73,0,0,0
504,"02",47,"ANT",2,"BAQ","11",1,"434",1,"198",1,8,1,3925900000,"11",11,"U",374,5473.74,4991,9672.09,22966087.54,7308.33,0,0,0
504,"02",47,"ANT",2,"BAQ","25",1,"043",1,"198",1,8,2,3506100000,"25",33,"KG",4.75,4.93,4.75,63.4,148977.32,0,0,0,0
504,"02",47,"ANT",2,"BAQ","25",1,"043",1,"198",1,8,2,4409101000,"25",67,"M3",7.03,18944.15,17914.68,13684.8,32156543.04,0,0,0,0
504,"02",47,"ANT",2,"BAQ","25",1,"043",1,"198",1,8,2,4418100000,"25",11,"U",15,737.05,709.65,1731,4067503.8,0,0,0,0
504,"02",47,"ANT",2,"BAQ","25",1,"043",1,"198",1,8,2,6802230000,"25",82,"M2",33,1022.25,985.15,3472.5,8159680.5,0,0,0,0
504,"02",47,"ANT",2,"BAQ","25",1,"043",1,"198",1,8,2,6904100000,"25",13,"MIL",12.7,21930.23,21194.5,1905,4476369,0,0,0,0
504,"02",47,"ANT",2,"BAQ","25",1,"043",1,"198",1,8,2,7006000000,"25",33,"KG",93.1,96.69,93.1,159.85,375615.53,0,0,0,0
504,"02",47,"ANT",2,"BAQ","25",1,"043",1,"198",1,8,2,7009910000,"25",11,"U",12,102.61,98.8,336,789532.8,0,0,0,0
504,"02",47,"ANT",2,"BAQ","25",1,"043",1,"198",1,8,2,8301409000,"25",11,"U",11,10.65,10.25,102.1,239914.58,0,0,0,0
504,"02",47,"ANT",2,"BAQ","25",1,"043",1,"198",1,8,2,8302490000,"25",11,"U",28,148.99,143.45,876.8,2060304.64,0,0,0,0
504,"02",47,"ANT",2,"BAQ","25",1,"043",1,"198",1,8,2,9401690000,"25",11,"U",36,568.32,547.2,1164.6,2736577.08,0,0,0,0
504,"02",47,"ANT",2,"BAQ","25",1,"043",1,"198",1,8,2,9403600000,"25",11,"U",9,328.56,316.35,291.15,684144.27,0,0,0,0
504,"02",47,"ANT",2,"BAQ","25",1,"043",1,"198",1,8,2,9405200000,"25",11,"U",12,1.04,1,36,84592.8,0,0,0,0
504,"02",47,"ANT",2,"BAQ","47",1,"472",1,"198",1,8,2,803001200,"47",33,"KG",41177.8,45400,41177.8,13265,31163846.2,0,0,0,0
504,"02",63,"ARG",2,"BAQ","08",1,"043",1,"198",1,2,1,2933710000,"08",33,"KG",50000,50680,50000,112000,255381280,112000,0,0,0
504,"02",63,"ARG",2,"BAQ","08",1,"043",1,"198",1,8,1,2933710000,"08",33,"KG",184000,186500,184000,412735.94,941116363,412735.94,0,0,0
504,"02",63,"ARG",2,"BAQ","08",1,"827",1,"198",1,2,1,3808209090,"08",33,"KG",24000,25760,24000,50400,118599264,47376,0,0,0
504,"02",63,"ARG",3,"BOG","08",4,"169",1,"198",1,2,1,9602001000,"08",33,"KG",1501,2203,1501,49308.95,116583138.1,46202.45,7779.9,0,0
504,"02",69,"AUS",3,"BOG","08",4,"445",1,"198",1,8,1,9503900000,"08",11,"U",40000,88,84.06,572,1336392.2,432.83,0,0,0
504,"02",83,"BRB",2,"BAQ","11",1,"573",1,"198",1,8,1,3917230000,"11",33,"KG",384,406.35,384,2170.93,5071835.21,1537.52,0,0,0
504,"02",83,"BRB",2,"BAQ","11",1,"573",1,"198",1,8,1,3917400000,"11",33,"KG",2742,2901.61,2742,6004.25,14027429.07,4991.47,0,0,0
504,"02",83,"BRB",2,"BAQ","11",1,"573",1,"198",1,8,1,3925900000,"11",11,"U",184,2873.04,2715,5647.6,13194205.5,4267.38,0,0,0
504,"02",83,"BRB",2,"BAQ","47",1,"043",1,"198",1,8,1,1511100000,"47",33,"KG",10941.4,11278.8,10941.4,6372.57,14974264.99,6344.53,0,0,0
504,"02",83,"BRB",2,"BAQ","47",1,"043",1,"198",1,8,1,1511900000,"47",33,"KG",9080,9360,9080,5170.68,12150063.86,5147.93,0,0,0
504,"02",87,"BEL",2,"BAQ","08",1,"043",1,"198",1,6,1,2928001000,"08",33,"KG",15200,16640,15200,38445.85,90962112.18,22110.21,1006,0,0
504,"02",87,"BEL",2,"BAQ","08",1,"043",1,"198",1,6,1,9506690000,"08",11,"U",10126000,38634.99,33572,97637.68,228076020.5,46292.58,0,0,0
504,"02",87,"BEL",2,"BAQ","08",1,"827",1,"198",1,6,1,2928001000,"08",33,"KG",63780,63780,63780,147557.44,347226265.5,84859.28,0,0,0
504,"02",87,"BEL",2,"BAQ","08",1,"827",1,"198",1,6,1,9506690000,"08",11,"U",5082000,18675.99,16135,48019.4,111824697.6,22081.11,0,0,0
504,"02",87,"BEL",2,"BAQ","25",1,"077",1,"198",1,8,2,2704001000,"08",33,"KG",2650000,2650000,2650000,434600,1012070404,0,0,0,0
504,"02",87,"BEL",2,"BAQ","25",1,"077",1,"198",1,8,2,2704001000,"25",33,"KG",12450000,12450000,12450000,2490000,5798562600,0,0,0,0
504,"02",87,"BEL",3,"BOG","08",4,"573",1,"198",1,8,1,9503900000,"08",11,"U",377000,1136.07,1070.68,10473,24395338.38,6923.72,2746.41,43.53,1160.31
504,"02",97,"BOL",2,"BAQ","08",1,"043",1,"198",1,8,1,2835260000,"08",33,"KG",48000,48140,48000,12536,29634602.56,7240.54,2200,0,0
504,"02",97,"BOL",3,"BOG","08",4,"105",1,"198",1,1,1,9602001000,"08",33,"KG",406,580,406,12182.92,28812159.39,11415.39,2986.1,42,0
504,"02",97,"BOL",3,"BOG","08",4,"169",1,"198",1,2,1,3004902900,"08",33,"KG",101,114,101,1303.8,3036211.21,1303.8,372.36,6.55,0
504,"02",97,"BOL",11,"MDE","08",4,"169",1,"198",1,2,1,3004401900,"08",33,"KG",808,853,808,6464.17,15074121.23,5283.81,0,0,0
504,"02",97,"BOL",11,"MDE","08",4,"169",1,"198",1,2,1,3004501000,"08",33,"KG",743,843.25,743,28986.63,68345737.57,15018.84,0,0,0
504,"02",97,"BOL",11,"MDE","08",4,"169",1,"198",1,2,1,3004902900,"08",33,"KG",238,278.76,238,12736.05,30010007.98,11817.77,0,0,0
504,"02",105,"BRA",2,"BAQ","08",1,"043",1,"198",1,8,1,9503900000,"08",11,"U",2965000,7421.24,6950.84,48603.62,113969170.4,38519.32,1166,0,0
504,"02",105,"BRA",2,"BAQ","08",1,"043",1,"198",1,8,1,9603290000,"08",11,"U",7476,993.06,895.3,21909.36,52023118.04,20124.86,0,0,0
504,"02",105,"BRA",2,"BAQ","08",1,"043",1,"198",1,8,1,9615110000,"08",11,"U",88,89.25,80.46,658.5,1563588.5,564.1,0,0,0
504,"02",105,"BRA",2,"BAQ","08",1,"043",1,"198",1,8,1,9615900000,"08",11,"U",653,708.29,638.56,4125.48,9795828.49,2955.77,0,0,0
504,"02",105,"BRA",2,"BAQ","08",1,"043",1,"198",1,8,2,7009920000,"08",11,"U",240,100.32,89.06,757.6,1776473.51,0,0,0,0
504,"02",105,"BRA",2,"BAQ","08",1,"043",1,"198",1,8,2,9615110000,"08",11,"U",48,45.98,40.82,783.6,1837440.13,0,0,0,0
504,"02",105,"BRA",2,"BAQ","08",1,"221",1,"198",1,2,1,8415823000,"08",11,"U",138,11290,11202.5,50683,119914964.3,14500,0,0,400
504,"02",105,"BRA",2,"BAQ","08",1,"827",1,"198",1,8,1,2928001000,"08",33,"KG",24700,26520,24700,50773.11,119477251.5,34134.76,1106,114.39,0
504,"02",105,"BRA",3,"BOG","08",4,"169",1,"198",1,2,1,9602001000,"08",33,"KG",129,197,129,3969,9272576.25,3718.95,0,0,0
504,"02",105,"BRA",3,"BOG","08",4,"169",1,"198",1,8,1,9503900000,"08",11,"U",100000,245,232.98,3500,8224300,2812.6,0,0,0
504,"02",105,"BRA",6,"CTG","08",1,"105",1,"198",1,2,1,9018312000,"08",11,"U",5662500,71263.63,54754.96,210112.97,493591064.7,95128,0,0,0
504,"02",105,"BRA",6,"CTG","08",1,"105",1,"198",1,2,1,9018320000,"08",13,"MIL",9298.8,11093.86,8523.9,101897.16,239373741.2,42309,0,0,0
504,"02",105,"BRA",6,"CTG","08",1,"105",1,"198",1,2,1,9018390000,"08",11,"U",242000,1527.57,1173.7,42930,100849863.8,40849,0,0,0
504,"02",111,"BGR",2,"BAQ","08",1,"043",1,"198",1,8,1,3206200000,"05",33,"KG",16000,16560,16000,26130.06,62045043.57,14373.88,0,0,133.11
504,"02",111,"BGR",2,"BAQ","08",1,"043",1,"198",1,8,1,3206499900,"05",33,"KG",2000,2070,2000,3404.83,8084666.69,1705.84,0,0,17.34
504,"02",149,"CAN",2,"BAQ","08",1,"043",1,"198",1,8,1,3808201000,"08",33,"KG",7200,8151.86,7200,37224,88387271.28,33501.6,1717.36,127.47,0
504,"02",149,"CAN",2,"BAQ","08",1,"043",1,"198",1,8,1,3808209090,"08",33,"KG",83300,91968.14,83300,262388,615095545.4,246644.72,19432.64,724.53,0
504,"02",149,"CAN",3,"BOG","08",4,"169",1,"198",1,6,1,3004902900,"08",33,"KG",4016,4437,4016,42556.4,100573540.1,28619.18,7960.49,164.65,0
