"FECH","ADUANA","PAIS4","CODPAI4","CODSAL3","ODSAL3","DEPTOPROCED","VIA4","BANDERA4","REGIMEN4","MODAD4","FORPA4","CERORI3","SISESP4","POSARA","DPTOR4","UNIDAD4","CODUNI4","CANTIDA4","PBK4","PNK4","FOBDOL4","FOBPES4","AGRENA4","FLETES4","SEGURO4","OTROSG4"
511,"02",23,"DEU",2,"BAQ","08",1,"043",1,"198",1,5,1,9506690000,"08",11,"U",5258000,19322.02,16693,44931.7,102452813,22358,0,0,0
511,"02",23,"DEU",2,"BAQ","08",1,"043",1,"198",1,6,1,6302600000,"08",11,"U",110868,19612.02,17851,126819.38,289018381.9,98849.25,2667.44,0,0
511,"02",23,"DEU",2,"BAQ","08",1,"043",1,"198",1,8,1,9506690000,"08",11,"U",25998000,95536.06,82535,215130.2,490089632.2,106618.5,0,0,0
511,"02",23,"DEU",2,"BAQ","08",1,"434",1,"198",1,8,2,9601900000,"08",11,"U",857520,74900,71460,21687,49466745.78,0,0,0,0
511,"02",23,"DEU",2,"BAQ","08",1,"827",1,"198",1,8,1,9503900000,"08",11,"U",416000,1347.99,1286.06,12982.6,29540608.04,9402.09,1396,35.95,0
511,"02",23,"DEU",3,"BOG","08",4,"023",1,"198",1,8,2,510001000,"08",33,"KG",2,5,2,15400,35154504,0,0,0,0
511,"02",23,"DEU",3,"BOG","20",4,"169",1,"199",2,8,2,4010190000,"47",33,"KG",414,414,414,1500,3251025,0,0,0,0
511,"02",23,"DEU",3,"BOG","47",4,"023",1,"198",1,8,2,1301909000,"47",33,"KG",600,658,600,25200,57460788,0,142.8,0,0
511,"02",27,"ABW",2,"BAQ","08",1,"043",1,"198",1,8,1,6905100000,"08",11,"U",45564,45955.2,45556.8,8482.32,19322046.37,8482.32,0,0,0
511,"02",27,"ABW",2,"BAQ","08",1,"043",1,"198",1,8,1,6905900000,"08",11,"U",50,184.6,183,910,2072907.2,910,0,0,0
511,"02",27,"ABW",2,"BAQ","08",1,"043",1,"198",1,8,2,2523210000,"05",33,"KG",140000,141000,140000,19600,44802268,0,0,0,0
511,"02",27,"ABW",2,"BAQ","08",1,"043",1,"198",1,8,2,3921120000,"08",33,"KG",7,7.39,7,88.8,202480.87,0,0,0,0
511,"02",27,"ABW",2,"BAQ","08",1,"043",1,"198",1,8,2,4410320000,"08",67,"M3",32.33,21592.61,20445,14627.84,33354254.49,0,0,0,0
511,"02",27,"ABW",2,"BAQ","08",1,"434",1,"198",1,8,1,6802210000,"08",82,"M2",183.09,4579.35,4578,4818.95,10989278.15,3082,0,0,0
511,"02",27,"ABW",2,"BAQ","08",1,"434",1,"198",1,8,1,6802230000,"08",82,"M2",88.05,2180.64,2180,3345.9,7630090.74,1003,0,0,0
511,"02",27,"ABW",2,"BAQ","08",1,"434",1,"198",1,8,2,4418100000,"08",11,"U",12,213.1,213,688.8,1570760.18,0,0,0,0
511,"02",27,"ABW",2,"BAQ","08",1,"434",1,"198",1,8,2,4418200000,"08",11,"U",12,213.1,213,642,1464036.06,0,0,0,0
511,"02",27,"ABW",2,"BAQ","08",1,"434",1,"198",1,8,2,4418500000,"08",11,"U",223,3973.81,3972,514.5,1173281.24,0,0,0,0
511,"02",27,"ABW",2,"BAQ","08",1,"434",1,"198",1,8,2,7314390000,"08",33,"KG",322,330,322,1590,3625883.7,0,0,0,0
511,"02",27,"ABW",2,"BAQ","08",1,"434",1,"198",1,8,2,9403400000,"08",11,"U",8,500,498,2205,5028348.15,0,0,0,0
511,"02",27,"ABW",3,"BOG","08",4,"169",1,"002",2,8,2,8452290000,"08",11,"U",3,235,225,210,478323.3,0,0,0,0
511,"02",43,"ATG",2,"BAQ","08",1,"043",1,"198",1,8,1,5903100000,"08",82,"M2",9776.4,6744.5,6657,18221.43,41117932.3,12938.43,0,0,0
511,"02",43,"ATG",2,"BAQ","08",1,"043",1,"198",1,8,2,3921190000,"08",33,"KG",1000,1000.21,1000,6147,14016327.93,0,0,0,0
511,"02",43,"ATG",2,"BAQ","08",1,"043",1,"198",1,8,2,4107190000,"08",82,"M2",7636.84,1375.29,1375,17447.28,39783113.38,0,0,0,0
511,"02",43,"ATG",2,"BAQ","11",1,"580",1,"002",2,8,2,6905100000,"11",11,"U",168,161.04,160,0.4,913.07,0,0,0,0
511,"02",43,"ATG",2,"BAQ","11",1,"580",1,"002",2,8,2,6907900000,"11",82,"M2",4,0.25,0.22,0.7,1597.87,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"043",1,"198",1,8,1,1905310000,"05",33,"KG",32528.04,36046.68,32528.04,43649.28,99492795.59,39361.91,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"043",1,"198",1,8,1,1905901000,"05",33,"KG",1128,1264.04,1128,1824,4159504.32,1659.01,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"043",1,"198",1,8,2,2106102000,"05",33,"KG",198,241,198,309.59,705998.32,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"043",1,"198",1,8,2,3208200000,"05",33,"KG",200,200,200,864,1968606.72,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"043",1,"198",1,8,2,3920590000,"05",33,"KG",1200,1200,1200,407.5,928480.6,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"043",1,"198",1,8,2,4203290000,"05",11,"U",258,250,250,187.2,426531.46,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"043",1,"198",1,8,2,6109100000,"05",11,"U",58,50,50,28.5,64936.68,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"043",1,"198",1,8,2,6306110000,"05",11,"U",29,38.11,34.65,986,2246581.28,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"043",1,"198",1,8,2,6913900000,"05",11,"U",55,1500,1500,1248.6,2844910.13,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"043",1,"198",1,8,2,8421999000,"05",11,"U",4,125,125,193,439746.64,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"043",1,"198",1,8,2,8467199000,"05",11,"U",1,60,60,59,134430.32,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"043",1,"198",1,8,2,9403800000,"05",11,"U",124,3525,3525,7897.5,17994295.8,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"043",1,"198",1,8,2,9701100000,"05",11,"U",11,120,120,275,626582,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"047",1,"198",1,8,2,713319000,"05",33,"KG",850,1816.49,850,568.5,1300449.44,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"047",1,"198",1,8,2,1005901100,"05",33,"KG",550,1175.38,550,64.24,146949.64,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"047",1,"198",1,8,2,1209999000,"05",33,"KG",0.1,0.21,0.1,28.06,64187.53,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"047",1,"198",1,8,2,2009900000,"05",61,"L",250,1495.93,700,350,800628.5,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"047",1,"198",1,8,2,2505100000,"05",33,"KG",150,320.56,150,5.25,12009.43,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"047",1,"198",1,8,2,3208200000,"05",33,"KG",1574,1574,1574,7483.18,17094551.68,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"047",1,"198",1,8,2,3401110000,"05",33,"KG",25,53.43,25,3.33,7617.41,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"047",1,"198",1,8,2,3505100000,"05",33,"KG",103,220.11,103,62.85,143770.01,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"047",1,"198",1,8,2,3923309000,"05",11,"U",120,40,40,279.6,637063.01,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"047",1,"198",1,8,2,6306120000,"05",11,"U",5,21.37,10,650,1486881.5,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"047",1,"198",1,8,2,6910900000,"05",11,"U",7,106.85,50,184.4,421816.84,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"047",1,"198",1,8,2,6913900000,"05",11,"U",287,6411.15,3000,319.41,730653.57,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"047",1,"198",1,8,2,7009920000,"05",11,"U",1,4.27,2,15,34312.65,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"047",1,"198",1,8,2,7326190000,"05",11,"U",547,256.45,120,276.43,632336.39,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"047",1,"198",1,8,2,8302490000,"05",11,"U",500,640.9,299.9,250,571877.5,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"047",1,"198",1,8,2,9019100000,"05",11,"U",1,42.74,20,198,452926.98,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"047",1,"198",1,8,2,9021101000,"05",11,"U",36,277.82,130,219.6,502337.2,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"047",1,"198",1,8,2,9403500000,"05",11,"U",4,256.45,120,305.5,698834.31,0,0,0,0
511,"02",47,"ANT",2,"BAQ","05",1,"047",1,"198",1,8,2,9602009000,"05",11,"U",533,5299.88,2480,274.13,627075.12,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,1,1101000000,"08",33,"KG",26000,26000,26000,8582,19549109.44,5149.2,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,1,6802210000,"08",82,"M2",134.71,10945.28,10945.28,4341.3,9888309.25,3082,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,1,6802230000,"08",82,"M2",140.5,11415.72,11415.72,5339,12160800.47,1602,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,410000000,"08",33,"KG",200,645.45,200,397.74,907944.96,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,806200000,"08",33,"KG",610,913.28,610,1650,3774391.51,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,813200000,"08",33,"KG",240,359.52,240,1035,2367572.85,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,904110000,"08",33,"KG",50,50.54,50,428.65,976670.45,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,906100000,"08",33,"KG",460,464.9,460,469.75,1070315.98,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,907000000,"08",33,"KG",50,50.54,50,470.33,1071637.5,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,910990000,"08",33,"KG",50,50.54,50,91.45,208367,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,1101000000,"08",33,"KG",15000,15161.29,15000,6657,15167841.36,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,1404900000,"08",33,"KG",10010,11822.23,10010,1730.7,3946740.2,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,1704109000,"08",33,"KG",19,29,19,177.42,405007.28,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,1704901000,"08",33,"KG",500.6,1615.55,500.6,2443.19,5577216.4,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,1905310000,"08",33,"KG",80,258.18,80,3177.35,7253127.49,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,1905400000,"08",33,"KG",200,645.45,200,819.24,1870128.3,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,2001901000,"08",33,"KG",300,449.4,300,575,1315318.25,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,2001909000,"08",33,"KG",585,876.33,585,1162.5,2659230.38,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,2002900000,"08",33,"KG",7700,11534.53,7700,10710,24499232.1,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,2003100000,"08",33,"KG",210,314.58,210,638.75,1461147.01,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,2005200000,"08",33,"KG",200,645.45,200,1002.13,2287622.28,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,2007999100,"08",33,"KG",5,7.49,5,800,1830008,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,2008119000,"08",33,"KG",408,611.18,408,1900,4346269,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,2009801900,"08",61,"L",1088.62,1536.34,1520,1488,3390378.24,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,2103200000,"08",33,"KG",1600,2396.79,1600,1675,3831579.25,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,2103901000,"08",33,"KG",1200,1797.59,1200,1125,2573448.75,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,2103909000,"08",33,"KG",1128,1689.74,1128,1550.95,3547813.64,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,2106907100,"08",33,"KG",645,651.94,645,946.25,2156011.7,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,2202900000,"08",61,"L",600,898.56,889,908,2068859.84,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,2209000000,"08",61,"L",300,1752.65,1170,450,1029379.5,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,3004902900,"08",33,"KG",100,322.72,100,236.56,540009.71,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,3204900000,"08",33,"KG",60,60,60,665,1514690.45,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,3208900000,"08",33,"KG",36,40.36,36,443.13,1011395.87,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,3303000000,"08",33,"KG",5.78,18.65,5.78,655.64,1496668.77,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,3304100000,"08",33,"KG",0.9,2.9,0.9,253.99,579798.21,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,3304200000,"08",33,"KG",20.9,67.45,20.9,272.48,622006.44,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,3304300000,"08",33,"KG",100,322.72,100,158.37,361520.7,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,3304910000,"08",33,"KG",20.8,67.13,20.8,1371.28,3130303.13,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,3305100000,"08",33,"KG",60,193.63,60,807.53,1843397.18,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,3305900000,"08",33,"KG",60,193.63,60,3452.99,7882347.45,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,3924109000,"08",11,"U",100000,353.76,350,1664,3791390.72,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,4403100000,"08",67,"M3",12.21,5919.46,5616,1715.4,3922427.14,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,4403990000,"08",67,"M3",5.94,6751.21,6745,862.8,1973663.63,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,4409202000,"08",67,"M3",3.12,3403.13,3400,2080.8,4759850.81,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,4601200000,"08",82,"M2",36,23.62,20,26.4,60203.35,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,6804220000,"08",11,"U",800,30,30,400,911092,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,6811100000,"08",82,"M2",1182.94,14401.9,14401.9,3438,7840118.35,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,7007190000,"08",82,"M2",5.72,645.45,200,1429.96,3264255.49,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,7610100000,"08",33,"KG",100,322.72,100,246.99,563818.89,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,9403200000,"08",11,"U",46,1052.35,1011.88,1337,3058400.87,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,9403600000,"08",11,"U",26,952.36,915.73,1210,2767887.1,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,9404290000,"08",11,"U",88,7119.17,6845.35,9045,20690527.95,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"198",1,8,2,9701100000,"08",11,"U",15,236.12,227.04,300,686253,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,6802210000,"08",82,"M2",0.48,24,24,2,4555.46,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,6811100000,"08",82,"M2",101.02,1228.8,1228.8,285,649922.55,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"043",1,"002",2,8,2,9403600000,"08",11,"U",1,40,40,25,56943.25,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"047",1,"198",1,8,2,604990000,"08",33,"KG",10170,10170,10170,1303.2,2981083.03,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"047",1,"198",1,8,2,7007190000,"08",82,"M2",77.31,4000,4000,8061,18439618.11,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"047",1,"198",1,8,2,8302109000,"08",11,"U",290,290,290,240,549002.4,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"169",1,"198",1,8,2,6802290000,"08",82,"M2",10800,1786.05,1696.75,340,776107.8,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"169",1,"198",1,8,2,9401610000,"08",11,"U",9,2110.95,2005.4,2560,5843635.2,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"169",1,"198",1,8,2,9403500000,"08",11,"U",12,1948.57,1851.14,2743,6261363.81,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"169",1,"198",1,8,2,9403600000,"08",11,"U",20,974.43,925.71,5680,12965565.6,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,2513190000,"25",33,"KG",4,4.2,4,11.09,25268.34,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,2523290000,"25",33,"KG",580,609.52,580,460.66,1049604.6,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,2523900000,"25",33,"KG",17500,18390.83,17500,2991.65,6816414.69,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,2827340000,"25",33,"KG",0.5,0.53,0.5,13.87,31602.52,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,3209100000,"25",33,"KG",2524.43,2652.93,2524.43,1921.95,4379124.64,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,3209900000,"25",33,"KG",50,52.55,50,280.53,639181.99,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,3811219000,"25",33,"KG",15,15.76,15,8.9,20278.47,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,3907309000,"25",33,"KG",19.5,20.5,19.5,86.09,196154.34,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,3918109000,"25",82,"M2",8.9,115.6,110,131.31,299187.21,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,3921900000,"25",33,"KG",57,59.9,57,198.77,452893.47,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,4409101000,"25",67,"M3",3.15,8304.34,8201.43,6741.64,15360691.9,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,4410390000,"25",67,"M3",0.19,2030.35,1932,7598.26,17312483.44,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,4418100000,"25",11,"U",9,420.36,400,733.02,1670171.41,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,4418200000,"25",11,"U",6,315.27,300,1542.48,3514509.83,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,4418909000,"25",11,"U",230,2564.21,2440,3508.77,7994662.27,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,4822900000,"25",33,"KG",2000,2101.81,2000,2760.54,6289835.18,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,6105900000,"25",11,"U",22,14.71,14,421.05,959354,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,6802230000,"25",82,"M2",40.5,2101.81,2000,6252.28,14245694.93,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,6810190000,"25",82,"M2",2,7356.33,7000,1207.25,2750694.98,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,6811100000,"08",82,"M2",8885.36,119791,119791,26779,61070223.8,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,6811900000,"08",33,"KG",2555,2555,2555,2023,4612913.96,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,6904100000,"25",13,"MIL",20,37832.56,36000,3176.97,7238662.61,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,7009920000,"25",11,"U",20,220.69,210,472.89,1077470.41,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,7308300000,"25",33,"KG",1200,1261.09,1200,15939.73,36318356.01,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,7318120000,"25",33,"KG",129,135.57,129,932.19,2123976.27,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,7324100000,"25",11,"U",4,4.2,4,189.98,432865.63,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,7415390000,"25",33,"KG",4,4.2,4,14.4,32810.11,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,7610900000,"25",33,"KG",23,24.17,23,176.32,401741.59,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,8301409000,"25",11,"U",660,420.36,400,4921.13,11212696.28,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,8301700000,"25",11,"U",860,42.04,40,683.05,1556315.76,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,8302109000,"25",11,"U",150,89.33,85,818.07,1863956.13,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,8302490000,"25",11,"U",1352,2627.26,2500,7596.83,17309225.22,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,8311900000,"25",33,"KG",20,21.02,20,55.49,126432.86,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,8544591000,"25",33,"KG",33,34.68,33,200.15,456037.77,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,9403200000,"25",11,"U",1,10.51,10,5.29,12053.16,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,9403400000,"25",11,"U",22,13136.31,12500,476.21,1085034.96,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,9403500000,"25",11,"U",1,126.11,120,1045.22,2381512.87,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,9403600000,"25",11,"U",1,21.02,20,919.65,2095404.13,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"218",1,"198",1,8,2,9404290000,"25",11,"U",85,735.63,700,3135.7,7144629.74,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,201100000,"08",33,"KG",9048,9119.86,9048,16738.8,38141922.41,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,201200000,"08",33,"KG",90,90.6,90,163.8,372577.84,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,201300010,"08",33,"KG",132,132.97,132,537.9,1225151.27,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,201300090,"08",33,"KG",19102,19296.35,19102,20036.42,45660330.42,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,204210000,"08",33,"KG",13955,14064.48,13955,31398.75,71539422.64,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,206100000,"08",33,"KG",2930,2952.74,2930,1702.6,3879284.9,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"434",1,"198",1,8,2,1101000000,"08",33,"KG",40000,40640,40000,12800,29157376,0,3400,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"580",1,"198",1,5,1,6908900000,"25",82,"M2",976.8,15340,15100,3223.44,7344543.57,2744.11,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"580",1,"198",1,5,2,6907900000,"25",82,"M2",390,9870,9750,1651,3761770.48,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"580",1,"198",1,8,1,6905100000,"08",11,"U",10738,10828.62,10730,1452.96,3316628.2,1452.96,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"580",1,"198",1,8,1,6907900000,"08",82,"M2",200,11571.38,11466,2520,5752328.4,2520,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"580",1,"198",1,8,2,2523290000,"08",33,"KG",1499400,1507162,1499400,97461,222779277.6,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"580",1,"198",1,8,2,6810190000,"54",82,"M2",50,1948.15,1932,250,571877.5,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"580",1,"198",1,8,2,6904100000,"54",13,"MIL",11.4,40233.56,39900,603,1379368.53,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"580",1,"198",1,8,2,6905100000,"54",11,"U",42,34.28,34,3.9,8921.29,0,0,0,0
511,"02",47,"ANT",2,"BAQ","08",1,"580",1,"199",1,8,2,2523290000,"08",33,"KG",1499400,1507162,1499400,95961.5,218234683.7,0,0,0,0
