"FECH","ADUANA","PAIS4","CODPAI4","CODSAL3","ODSAL3","DEPTOPROCED","VIA4","BANDERA4","REGIMEN4","MODAD4","FORPA4","CERORI3","SISESP4","POSARA","DPTOR4","UNIDAD4","CODUNI4","CANTIDA4","PBK4","PNK4","FOBDOL4","FOBPES4","AGRENA4","FLETES4","SEGURO4","OTROSG4"
501,"06",391,"JAM",6,"CTG","76",1,"043",1,"198",1,8,1,1701999000,"76",33,"KG",26500,26569,26500,6393.9,15279822.53,6164.68,0,0,0
501,"06",391,"JAM",6,"CTG","76",1,"434",1,"198",2,8,1,3304910000,"76",33,"KG",257.61,271.17,257.61,277.36,655593.06,173.41,0,0,0
501,"06",391,"JAM",6,"CTG","76",1,"434",1,"198",2,8,1,3304990000,"76",33,"KG",912.66,952.38,912.66,1805.18,4266885.91,1658.06,0,0,0
501,"06",391,"JAM",6,"CTG","76",1,"434",1,"198",2,8,1,3401110000,"76",33,"KG",408.1,425.86,408.1,739.87,1748823.32,736.17,0,0,0
501,"06",391,"JAM",6,"CTG","76",1,"434",1,"198",2,8,1,3401199000,"76",33,"KG",825.07,868.51,825.07,1785.3,4219895.76,680.59,0,0,0
501,"06",391,"JAM",6,"CTG","76",1,"434",1,"198",2,8,1,4818400000,"76",33,"KG",1588.91,1663.11,1588.91,5211.47,12318299.52,4282.81,0,0,0
501,"06",391,"JAM",6,"CTG","76",1,"434",1,"198",2,8,1,5603920000,"76",82,"M2",4320.4,227.39,216.02,1086.53,2568220.1,1081.1,0,0,0
501,"06",399,"JPN",6,"CTG","05",1,"043",1,"198",1,8,1,901119000,"05",33,"KG",17468,17718,17468,40049.13,94457475.07,40049.13,0,0,0
501,"06",399,"JPN",6,"CTG","05",1,"580",1,"198",1,8,2,2101110000,"05",33,"KG",98050,106978,98050,364550,858988950.5,0,0,0,0
501,"06",399,"JPN",6,"CTG","11",1,"043",1,"198",1,8,1,901119000,"11",33,"KG",266707,270012,266707,622647.94,1464515586,622647.94,0,0,0
501,"06",399,"JPN",6,"CTG","11",1,"043",1,"198",1,8,2,6214900000,"11",11,"U",128,126.32,120,14014,33181788.64,0,0,0,0
501,"06",399,"JPN",6,"CTG","11",1,"043",1,"198",1,8,2,6802910000,"11",82,"M2",36,4918.93,4673,16699,39539224.24,0,0,0,0
501,"06",399,"JPN",6,"CTG","11",1,"043",1,"198",1,8,2,7006000000,"11",33,"KG",1147.03,1207.4,1147.03,7350,17403036,0,0,0,0
501,"06",399,"JPN",6,"CTG","11",1,"043",1,"198",1,8,2,9401690000,"11",11,"U",102,1140,1083,12924,30600930.24,0,0,0,0
501,"06",399,"JPN",6,"CTG","11",1,"043",1,"198",1,8,2,9403600000,"11",11,"U",8,467.36,443.99,2845,6736277.2,0,0,0,0
501,"06",399,"JPN",6,"CTG","11",1,"169",1,"198",1,8,2,1905909000,"11",33,"KG",230.4,299.15,230.4,1321,3115763.44,0,0,0,0
501,"06",399,"JPN",6,"CTG","11",1,"169",1,"198",1,8,2,2008993000,"11",33,"KG",4932,5158.47,4932,12612,29747167.68,0,1298.93,0,0
501,"06",399,"JPN",6,"CTG","11",1,"169",1,"198",1,8,2,2008999000,"11",33,"KG",10966,11469.53,10966,27391.2,64605979.97,0,2821.07,0,0
501,"06",399,"JPN",6,"CTG","11",1,"169",1,"002",2,8,2,701900000,"11",33,"KG",16,17.78,16,5.2,12264.93,0,0,0,0
501,"06",399,"JPN",6,"CTG","11",1,"169",1,"002",2,8,2,714100000,"11",33,"KG",6,6.67,6,2,4717.28,0,0,0,0
501,"06",399,"JPN",6,"CTG","11",1,"169",1,"002",2,8,2,2008910000,"11",33,"KG",2,2.22,2,0.7,1651.05,0,0,0,0
501,"06",399,"JPN",6,"CTG","11",1,"169",1,"002",2,8,2,2008999000,"11",33,"KG",3,3.33,3,1,2358.64,0,0,0,0
501,"06",399,"JPN",6,"CTG","13",1,"023",1,"198",1,3,2,711900000,"13",33,"KG",13600,20520,13600,22440,53184595.2,0,0,0,0
501,"06",399,"JPN",6,"CTG","13",1,"023",1,"198",1,6,1,7202600000,"23",33,"KG",501321,501321,501321,2565586.31,6080644802,2475021.11,0,0,0
501,"06",399,"JPN",6,"CTG","13",1,"023",1,"198",1,8,1,4808900000,"05",33,"KG",19996,20154,19996,42822.77,101394041.9,25974.34,0,0,0
501,"06",399,"JPN",6,"CTG","13",1,"221",1,"198",1,6,1,7202600000,"23",33,"KG",20000,20033,20000,100059.54,235262992.2,96527.44,0,0,0
501,"06",399,"JPN",6,"CTG","13",1,"467",1,"198",1,6,1,7202600000,"23",33,"KG",106490,106490,106490,563503.72,1331948108,543612.04,0,0,0
501,"06",399,"JPN",6,"CTG","17",1,"043",1,"198",1,8,1,901111000,"17",33,"KG",17550,17750,17550,36491.46,86549350.08,36491.46,0,0,0
501,"06",399,"JPN",6,"CTG","17",1,"043",1,"198",1,8,1,901119000,"17",33,"KG",360478,364590,360478,740225.83,1731269224,740225.83,0,0,0
501,"06",399,"JPN",6,"CTG","17",1,"043",1,"198",1,8,2,901119000,"17",33,"KG",34931,35281,34931,72631.51,171678373.9,0,0,0,0
501,"06",399,"JPN",6,"CTG","25",1,"221",1,"198",1,8,2,603900000,"25",11,"U",3208,4150,3200,120277.8,287063416.9,0,4860,0,0
501,"06",399,"JPN",6,"CTG","41",1,"043",1,"198",1,8,1,901111000,"41",33,"KG",63010,63640,63010,150163.7,356153758.8,150163.7,0,0,0
501,"06",399,"JPN",6,"CTG","41",1,"043",1,"198",1,8,1,901119000,"41",33,"KG",132841,134471,132841,281109.73,663036653.6,281109.73,0,0,0
501,"06",399,"JPN",6,"CTG","41",1,"043",1,"198",1,8,2,901111000,"41",33,"KG",105150,106350,105150,213959.2,504466863,0,0,0,0
501,"06",399,"JPN",6,"CTG","41",1,"043",1,"198",1,8,2,901119000,"41",33,"KG",157800,159450,157800,328111.27,775097866.9,0,0,0,0
501,"06",399,"JPN",6,"CTG","66",1,"043",1,"198",1,8,1,901119000,"66",33,"KG",17325,17500,17325,36023.62,84963148.71,36023.62,0,0,0
501,"06",399,"JPN",6,"CTG","68",1,"023",1,"198",1,8,2,901111000,"68",33,"KG",4906,4976,4906,20828.07,49123836.22,0,0,0,0
501,"06",399,"JPN",6,"CTG","68",1,"023",1,"198",1,8,2,901119000,"68",33,"KG",12614,12794,12614,52836.44,124616857.2,0,0,0,0
501,"06",399,"JPN",6,"CTG","68",1,"043",1,"198",1,8,1,901119000,"68",33,"KG",34904,35404,34904,89589.29,209599079.9,89589.29,0,0,0
501,"06",399,"JPN",6,"CTG","68",1,"434",1,"198",1,8,2,901119000,"68",33,"KG",104870,105920,104870,220561.37,520224869.7,0,0,0,0
501,"06",399,"JPN",6,"CTG","73",1,"043",1,"198",1,8,1,901111000,"73",33,"KG",209542,211912,209542,448163.57,1062940910,448163.57,0,0,0
501,"06",399,"JPN",6,"CTG","73",1,"043",1,"198",1,8,1,901119000,"73",33,"KG",252155,254945,252155,516586.75,1202606469,516586.75,0,0,0
501,"06",399,"JPN",6,"CTG","73",1,"580",1,"198",1,8,2,2101110000,"73",33,"KG",95625,105036,95625,488362.5,1150310295,0,0,0,0
501,"06",399,"JPN",6,"CTG","76",1,"434",1,"198",1,8,1,2106904000,"76",33,"KG",654,720,654,3395.2,7940829.57,2393.2,376.81,0,385.99
501,"06",431,"LBN",6,"CTG","05",1,"043",1,"198",1,8,2,901119000,"05",33,"KG",19871,20071,19871,42146.39,99792536.39,0,0,0,0
501,"06",431,"LBN",6,"CTG","05",1,"043",1,"002",2,8,2,3923100000,"05",11,"U",2,0.23,0.22,0.02,46.78,0,0,0,0
501,"06",431,"LBN",6,"CTG","05",1,"043",1,"002",2,8,2,3926909090,"05",33,"KG",49.58,52.2,49.58,9.5,22218.98,0,0,0,0
501,"06",431,"LBN",6,"CTG","05",1,"043",1,"002",2,8,2,4911100000,"05",33,"KG",8.75,9.21,8.75,8,18710.72,0,0,0,0
501,"06",431,"LBN",6,"CTG","05",1,"043",1,"002",2,8,2,4911910000,"05",33,"KG",4.37,4.6,4.37,2,4677.68,0,0,0,0
501,"06",431,"LBN",6,"CTG","05",1,"043",1,"002",2,8,2,9618000000,"05",11,"U",7,1.89,1.8,140,327437.6,0,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,1,6104430000,"05",11,"U",11,3.8,3.61,525,1227891,396,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,1,6108220000,"11",11,"U",135,133.97,127.27,5331.12,12468636.7,4810,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,1,6108320000,"11",11,"U",11,3.34,3.17,556.51,1301587.85,295,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,1,6109100000,"05",11,"U",17,9.77,9.28,543.96,1272235.41,414,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,1,6112410000,"11",11,"U",60,54.79,52.05,10529.12,24625927.02,6539,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,1,6117809000,"11",11,"U",22,15.42,14.65,1555.74,3638626.94,884,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,1,6204120000,"05",11,"U",9,1.61,1.53,128.76,301149.04,60,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,1,6204330000,"05",11,"U",20,13.02,12.37,1357.92,3175957.61,794,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,1,6204520000,"05",11,"U",21,13.83,13.14,804.27,1881058.85,682,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,1,6204530000,"05",11,"U",49,43.4,41.23,2414.4,5646895.3,2288,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,1,6204620000,"05",11,"U",51,46.11,43.8,3597.2,8413275.25,1363,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,1,6204630000,"05",11,"U",122,120.97,114.92,9754.02,22813092.14,6065,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,1,6206300000,"05",11,"U",85,81.64,77.56,4800.95,11228653.9,3610,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,1,6206400000,"05",11,"U",190,184.17,174.96,9630.89,22525110.77,5388,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,1,6212100000,"11",11,"U",47,41.66,39.58,4564.82,10676383.61,2172,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,1,6212900000,"11",11,"U",29,6.67,6.34,1067.18,2495963.27,772,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,2,4202121000,"11",11,"U",60,16.64,13.42,303.2,709136.29,0,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,2,4202210000,"05",11,"U",80,54.71,51.97,3042.4,7115686.82,0,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,2,4202210000,"11",11,"U",180,81.7,65.9,4704.85,11003891.37,0,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,2,4202220000,"11",11,"U",75,38.48,31.04,1879.34,4395475.57,0,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,2,4202290000,"05",11,"U",12,8.21,7.8,417.24,975857.6,0,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,2,4202310000,"11",11,"U",66,8.49,6.85,1032.95,2415904.78,0,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,2,4202320000,"11",11,"U",60,8.49,6.85,488.2,1141821.69,0,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,2,4203300000,"05",11,"U",39,32.82,31.18,716.64,1676106.3,0,0,0,0
501,"06",431,"LBN",6,"CTG","11",1,"431",1,"198",1,8,2,6403990000,"05",19,"2U",355,242.76,230.62,12147.7,28411526.68,0,0,0,0
501,"06",455,"MYS",6,"CTG","05",1,"580",1,"198",1,8,2,2101110000,"05",33,"KG",4039,12044,4039,48065.4,113368975.1,0,0,0,0
501,"06",455,"MYS",6,"CTG","13",1,"023",1,"198",1,8,2,2101110000,"05",33,"KG",6750,7344,6750,34762.5,81734632.88,0,0,0,0
501,"06",474,"MAR",6,"CTG","05",1,"043",1,"198",1,8,2,901119000,"05",33,"KG",38364,38750,38364,67241.13,158937186.6,0,0,0,0
501,"06",474,"MAR",6,"CTG","05",1,"580",1,"198",1,8,2,901119000,"05",33,"KG",19263,19456,19263,35460.44,84429889.22,0,0,0,0
501,"06",474,"MAR",6,"CTG","13",1,"023",1,"198",1,8,1,3907203000,"13",33,"KG",134400,146496,134400,183993.6,434903832.4,110635.36,13044,0,0
501,"06",474,"MAR",6,"CTG","68",1,"023",1,"198",1,8,2,901119000,"05",33,"KG",19116,19309,19116,32661.05,75625028.22,0,0,0,0
501,"06",477,"MTQ",6,"CTG","05",1,"628",1,"198",1,8,2,805100000,"05",33,"KG",72162,76680,72162,32472.3,76925044.85,0,0,0,0
501,"06",477,"MTQ",6,"CTG","05",1,"628",1,"198",1,8,2,805501000,"05",33,"KG",33640,35322,33640,18502,43924727.44,0,0,0,0
501,"06",477,"MTQ",6,"CTG","13",1,"275",1,"198",1,8,2,702000000,"68",33,"KG",6487,7235.5,6487,8757,20734474.32,0,0,0,0
501,"06",477,"MTQ",6,"CTG","13",1,"628",1,"198",1,8,2,702000000,"68",33,"KG",40794,43373,40794,57776,137145180.1,0,0,0,0
501,"06",477,"MTQ",6,"CTG","13",1,"628",1,"198",1,8,2,805501000,"68",33,"KG",10780,11319,10780,5929,13940442.67,0,0,0,0
501,"06",477,"MTQ",6,"CTG","25",1,"628",1,"198",1,8,2,805100000,"25",33,"KG",960,1207.23,960,415.98,992806.99,0,0,0,0
501,"06",477,"MTQ",6,"CTG","25",1,"628",1,"198",1,8,2,805502200,"25",33,"KG",17958,22582.77,17958,9483.6,22634223.61,0,0,0,0
501,"06",477,"MTQ",6,"CTG","68",1,"628",1,"198",1,8,2,707000000,"68",33,"KG",760,844.75,760,532,1261249.64,0,0,0,0
501,"06",477,"MTQ",6,"CTG","68",1,"628",1,"198",1,8,2,709909000,"68",33,"KG",1446,1607.25,1446,1012,2399219.24,0,0,0,0
501,"06",477,"MTQ",6,"CTG","68",1,"628",1,"198",1,8,2,807110000,"68",33,"KG",4941,5492,4941,3459,8200493.43,0,0,0,0
501,"06",493,"MEX",3,"BOG","13",4,"169",1,"198",1,3,2,4106400000,"13",82,"M2",73,228,228,40000,95590000,0,0,0,0
501,"06",493,"MEX",3,"BOG","13",4,"169",1,"198",1,3,2,4106910000,"13",82,"M2",73,900,900,51700,123550075,0,0,0,0
501,"06",493,"MEX",6,"CTG","01",1,"169",1,"198",1,8,2,2710119900,"01",67,"M3",46520,34664989.63,34664989.63,14094998.97,33305918766,0,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,3,1,3907910000,"05",33,"KG",22540,24500,22540,35670.9,83628641.51,22506.55,1450,70,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,3,1,7317000000,"05",33,"KG",8405.4,8801.26,8405.4,14226.4,33880740.65,5886.35,678.12,37.19,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,3,1,7616100000,"05",33,"KG",2866.4,3093.32,2866.4,5857.36,13949537.14,3852.46,231.53,15.22,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,3,1,8305200000,"05",11,"U",75484000,6530.74,6237,11284.24,26873868.93,6580.74,537.88,29.5,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,3,2,8305200000,"05",11,"U",140,151.08,76,214.2,510125.87,0,8.47,0.56,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,1,3506910000,"05",33,"KG",2025,2133,2025,4187.5,9972698.75,2610.49,364,0,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,1,4808900000,"25",33,"KG",1292.5,1396.4,1292.5,2632.58,6291208.06,1533.03,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,1,5208220000,"05",82,"M2",3868.65,595.1,587.6,4694.31,11071717.91,3934.16,54.71,28.75,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,1,5208230000,"05",82,"M2",6648.75,1227,1201.9,9837.44,23252658.55,8376.09,133.55,60.36,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,1,5208330000,"05",82,"M2",67908.3,12560.49,12375.5,102862.81,242744654.5,86590.94,1250.43,630.22,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,1,5208420000,"05",82,"M2",2137.8,300.08,296.3,3527.02,8318617.75,2380,41.1,21.6,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,1,5208420000,"81",82,"M2",1176.15,149.56,146.5,1676.52,3962773.56,1131.3,22.76,10.29,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,1,5208430000,"05",82,"M2",294.75,54.11,53,482.98,1141615,369.81,6.56,2.96,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,1,5208490000,"05",82,"M2",1032.6,133.23,130.5,1697.52,4012411.05,1384.96,23.04,10.42,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,1,5208520000,"05",82,"M2",13668,1753.61,1731.5,20351.05,47998765.47,16822.58,237.16,124.62,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,1,5209210000,"05",82,"M2",95.2,17.72,17.5,152.32,359252.81,126.31,1.78,0.93,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,1,5209310000,"05",82,"M2",10330.56,2307.18,2278.1,19067.24,44970848.23,14614.28,222.2,116.76,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,1,5209320000,"05",82,"M2",14417.92,3565.23,3492.3,21238.48,50201182.79,15052.14,288.32,130.31,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,1,5209410000,"05",82,"M2",4243.68,1455.95,1437.6,5909.24,13937178.91,3977.1,68.86,36.19,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,1,5212240000,"05",82,"M2",65654.71,17583.56,17361.9,96884.23,228505331.8,85028.51,1129.04,593.29,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,1,5514120000,"05",82,"M2",14074.65,2686.57,2652.7,19740.99,46559914.55,17123.14,230.05,120.89,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,1,5514220000,"05",82,"M2",9362.25,1841.72,1818.5,13313.76,31401035.51,10924.74,155.15,81.53,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,1,5603920000,"05",82,"M2",7105.5,435.2,408.2,1660.05,3915294.33,1304.37,35.01,10.26,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,1,5903900000,"05",82,"M2",13791,1802.89,1769.1,13396.36,31647225.25,9507.39,175.28,82.16,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,1,6812700000,"05",33,"KG",1370.5,1481.98,1370.5,5335.37,12706397.07,3942.3,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,1,6812904000,"05",33,"KG",160,173.02,160,582.13,1386365.88,271.8,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,2,7317000000,"05",33,"KG",20000,20400,20000,23378,55137948.12,0,985,175,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,2,7321111020,"05",11,"U",5459,17311.32,15725.52,43181.63,101529943.9,0,2980,231,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,2,7321111090,"05",11,"U",849,30654.86,29200.84,88538.47,211584808.7,0,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,2,9402909000,"05",11,"U",93,17770,16900,79777.4,187034125.4,0,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"198",1,8,2,9606210000,"05",13,"MIL",4340.01,967.3,933.3,13071.61,31237880,0,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"023",1,"002",2,8,2,9402909000,"05",11,"U",10,30,28,704,1650492.8,0,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"043",1,"198",1,3,2,6006320000,"05",82,"M2",12018,12280,11995.4,71768.4,167854804.7,0,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"043",1,"198",1,8,1,3204120000,"05",33,"KG",6525,7384.67,6525,38842.5,91611589.95,22700.53,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"043",1,"198",1,8,1,3205000000,"05",33,"KG",3012,3408.83,3012,19271.16,45451801.7,8815.88,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"043",1,"198",1,8,2,7321111010,"05",11,"U",1085,12369,10850,58242.47,136546558.8,0,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"043",1,"198",1,8,2,7602000000,"05",33,"KG",69540,69630,69540,91617.02,217429430.1,0,4070,553.02,0
501,"06",493,"MEX",6,"CTG","05",1,"043",1,"198",1,8,2,8535901000,"05",11,"U",300,1521,1473.5,37560,88586762.4,0,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"047",1,"198",1,8,1,6107110000,"05",11,"U",1516,1560.74,1470.2,28044,67018149,28044,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"047",1,"198",1,8,1,6107120000,"05",11,"U",1435,1483.29,1397.23,16567.8,39592900.05,16567.8,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"047",1,"198",1,8,1,6107210000,"05",11,"U",995,1015.84,956.92,40876.8,97685332.8,40876.8,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"047",1,"198",1,8,1,6109100000,"05",11,"U",3071,3196.91,3011.44,61843.5,147790504.1,61743.5,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"047",1,"198",1,8,1,6211110000,"05",11,"U",369,383.84,361.57,20467.2,48911491.2,20467.2,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"083",1,"002",2,8,2,3923309000,"05",11,"U",15,5,4,0.75,1754.13,0,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"169",1,"198",1,3,1,6805100000,"05",33,"KG",11667.1,11726.27,11667.1,46982.89,112277361.4,35171.39,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"169",1,"198",1,3,1,6805200000,"05",33,"KG",459,461.33,459,3575.25,8543953.69,2085.8,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"221",1,"198",1,3,2,2008999000,"05",33,"KG",181039.04,283142.15,181039.04,528422.56,1258658360,0,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"221",1,"198",1,8,1,3924109000,"05",11,"U",80960,19473.62,18237.12,57868.8,132580314.2,49693.96,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"221",1,"198",1,8,1,6108210000,"05",11,"U",1564,1729.87,1556.88,66090.24,154945263.2,64768.44,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"221",1,"198",1,8,1,7615191900,"05",11,"U",7182,4112.4,3851.28,26353.08,60376223.94,15975.26,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"221",1,"198",1,8,2,3924109000,"05",11,"U",23500,5898.5,4700,15745,37497347.3,0,8824,0,0
501,"06",493,"MEX",6,"CTG","05",1,"221",1,"198",1,8,2,6108220000,"05",11,"U",449,490.13,441.12,18758.52,43978412.21,0,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"221",1,"198",1,8,2,6108320000,"05",11,"U",756,834.84,748.71,21498.4,50401923.88,0,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"221",1,"198",1,8,2,6109909000,"05",11,"U",340,369.78,332.8,9142.2,21433430.79,0,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"221",1,"198",1,8,2,6114200000,"05",11,"U",340,369.78,332.8,7920,18568044,0,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"221",1,"198",1,8,2,6114300000,"05",11,"U",1043,1150.44,1035.4,25706.7,60268072.82,0,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"221",1,"198",1,8,2,6208220000,"05",11,"U",577,635.1,569.58,18846.3,44184208.04,0,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"221",1,"198",1,8,2,6208920000,"05",11,"U",431,472.09,423.39,5082.2,11914963.79,0,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"221",1,"002",2,8,2,3924109000,"05",11,"U",801,193.11,190.6,164.16,390953.61,0,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"221",1,"002",2,8,2,7013290000,"05",11,"U",16,10.88,9.68,3.33,7930.53,0,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"221",1,"002",2,8,2,7013390000,"05",11,"U",4,2.72,2.42,0.83,1976.68,0,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"301",1,"198",1,8,1,3924109000,"05",11,"U",69036,7549.6,6495.12,22050.72,50519302.05,19350.2,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"301",1,"198",1,8,1,7615191900,"05",11,"U",33300,5219.87,4490.8,31296,71700700.8,20125.14,0,0,0
501,"06",493,"MEX",6,"CTG","05",1,"301",1,"198",1,8,2,3924109000,"05",11,"U",16048,4682.75,3987.52,10235.36,24193218.08,0,5250,138.84,0
501,"06",493,"MEX",6,"CTG","05",1,"434",1,"198",1,3,1,5208290000,"05",82,"M2",234.75,25.69,25,281.7,664400.72,255.69,4.12,0.52,0
501,"06",493,"MEX",6,"CTG","05",1,"434",1,"198",1,3,1,5208330000,"05",82,"M2",2858.55,485.46,462,4135.37,9753435.56,3828.52,116.56,7.67,0
501,"06",493,"MEX",6,"CTG","05",1,"434",1,"198",1,3,1,5208390000,"05",82,"M2",753.15,89.4,87,903.78,2131601.28,832.2,13.23,1.65,0
501,"06",493,"MEX",6,"CTG","05",1,"434",1,"198",1,3,1,5208420000,"05",82,"M2",2351.4,298,290,2821.68,6655045.15,2479.13,41.3,5.16,0
501,"06",493,"MEX",6,"CTG","05",1,"434",1,"198",1,3,1,5208430000,"05",82,"M2",1251.75,166.47,162,1502.1,3542762.93,1206.43,21.99,2.75,0
501,"06",493,"MEX",6,"CTG","05",1,"434",1,"198",1,3,1,5208490000,"05",82,"M2",1861.4,263.06,256,2193.3,5172985.78,1869.39,32.11,4.01,0
501,"06",493,"MEX",6,"CTG","05",1,"434",1,"198",1,3,1,5209420000,"05",82,"M2",46315.69,16998.49,16338.51,79048.26,186438483.1,40513.01,1712.9,145.62,0
501,"06",493,"MEX",6,"CTG","05",1,"434",1,"198",1,3,1,5210290000,"05",82,"M2",519.3,66.79,65,623.16,1469747.79,585.56,9.12,1.14,0
501,"06",493,"MEX",6,"CTG","05",1,"434",1,"198",1,3,1,5210410000,"05",82,"M2",3041.25,385.34,375,3649.5,8607491.73,3458.88,53.42,6.68,0
501,"06",493,"MEX",6,"CTG","05",1,"434",1,"198",1,3,1,5210490000,"05",82,"M2",3574.65,434.67,423,4289.58,10117146.01,3921.31,62.79,7.85,0
501,"06",493,"MEX",6,"CTG","05",1,"434",1,"198",1,3,1,5211420000,"05",82,"M2",32298.64,8411.32,8174.76,61162.03,144253094.2,50207.91,941.52,111.98,0
